Experiment	Measurement	Replication	Module	Count	Name	
WaicHighDensity	$numHosts=60	#8	HighDensity.sink[0].udp	4886	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.sink[0].udp	4614	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.sink[0].app[0]	4597	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.sink[0].udp	5043	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.sink[0].app[0]	4501	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#3	HighDensity.sink[0].udp	4743	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#9	HighDensity.sink[0].app[0]	4754	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[44].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[32].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[3].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[35].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[11].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[18].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[21].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[46].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[33].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[40].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[4].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[24].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[1].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[9].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[23].app[0]	212	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[54].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[7].app[0]	214	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[8].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[23].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[6].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[16].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[33].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[40].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[31].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[51].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[19].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[18].app[0]	213	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[51].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[4].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[5].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[50].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[1].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[7].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[17].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[20].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[48].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[27].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[36].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[58].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[50].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[15].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[6].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[57].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[45].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[55].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[39].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[28].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[51].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[43].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[59].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[16].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[49].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[34].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[28].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[53].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[8].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[25].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[41].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[12].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[41].app[0]	227	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.host[55].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[24].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[31].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[30].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[25].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[56].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[12].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[26].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[14].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[44].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[8].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[28].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[30].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[3].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[52].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[26].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[47].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[38].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[10].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[49].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[47].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[5].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[38].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.sink[0].app[0]	5128	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#9	HighDensity.sink[0].udp	4755	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[37].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[58].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#3	HighDensity.host[31].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.sink[0].udp	4521	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#3	HighDensity.sink[0].app[0]	4724	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.sink[0].udp	5128	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[27].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[35].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[20].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[37].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#1	HighDensity.sink[0].udp	4542	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[43].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[21].app[0]	227	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[12].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[10].app[0]	225	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[11].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[42].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[17].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[9].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[19].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[2].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[22].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[15].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[46].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[53].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[41].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[36].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[13].app[0]	225	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[48].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[13].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[57].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[54].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[34].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[39].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[56].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[45].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#0	HighDensity.sink[0].app[0]	4970	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.sink[0].udp	5556	packetReceived:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[29].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[59].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[14].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[25].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[2].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[22].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#3	HighDensity.host[25].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[55].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[29].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#4	HighDensity.host[32].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[42].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[34].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[53].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#8	HighDensity.host[52].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[16].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[22].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[19].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[11].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[20].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[4].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[31].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[28].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[13].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[29].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[37].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[48].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[7].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[54].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[52].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[30].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[19].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[35].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[50].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[41].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[59].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[55].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[26].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[23].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[43].app[0]	226	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#1	HighDensity.host[48].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#1	HighDensity.host[43].app[0]	226	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#1	HighDensity.host[54].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[29].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[49].app[0]	225	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[42].app[0]	226	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[35].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[47].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[25].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[48].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[2].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[15].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[16].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[33].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[44].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[49].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[3].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[21].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[27].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[39].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[17].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[8].app[0]	212	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#2	HighDensity.host[5].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[17].app[0]	212	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[53].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[56].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[32].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[18].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[45].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[58].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[11].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[38].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[1].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[24].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[14].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[34].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[39].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[25].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[14].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[59].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[45].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[19].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[58].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[44].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[31].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[48].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#5	HighDensity.host[49].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[7].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[27].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[8].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[31].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[12].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[21].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[2].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[33].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[57].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[9].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[5].app[0]	214	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[44].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#1	HighDensity.host[10].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[20].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[40].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[22].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[43].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[36].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[46].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[3].app[0]	216	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[4].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[47].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[6].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#6	HighDensity.host[10].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[15].app[0]	217	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[56].app[0]	221	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[14].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[57].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[41].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[36].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[39].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[55].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[18].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[3].app[0]	219	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[11].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[25].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[4].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[7].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[44].app[0]	224	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[48].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[16].app[0]	215	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[28].app[0]	218	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[20].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[49].app[0]	223	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[43].app[0]	222	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[2].app[0]	220	packetSent:vector(packetBytes)	
WaicHighDensity	$numHosts=60	#7	HighDensity.host[30].app[0]	218	packetSent:vector(packetBytes)	
